id,title,company,company_slug,location,type,posted,role_category,seniority,culture_values,glassdoor_rating,apply_url,profile_url,jobs_filter_url,post_count,last_posted,status,og_image
59,Senior iOS Software Engineer ,Perplexity AI,perplexity,San Francisco,FullTime,3w+ ago,Engineering,Senior,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Strong Comp & Equity, Learning & Growth",4.7,https://jobs.ashbyhq.com/perplexity/1dc97d9e-565e-4079-9fba-40fab14a3602?ref=jobsbyculture.com,https://jobsbyculture.com/companies/perplexity,https://jobsbyculture.com/jobs?company=perplexity,,,pending,https://jobsbyculture.com/api/og?type=company&slug=perplexity
60,Account Executive-Startups (APAC),Vercel,vercel,Remote - Australia,Full-time,1w ago,Sales,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Remote-Friendly, Direct Product Impact, Open Source",3.9,https://job-boards.greenhouse.io/vercel/jobs/5807654004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/vercel,https://jobsbyculture.com/jobs?company=vercel,,,pending,https://jobsbyculture.com/api/og?type=company&slug=vercel
61,Python OSS Engineer ,LangChain,langchain,"San Francisco, CA",FullTime,3w+ ago,Engineering,Mid-Level,"Open Source, Engineering-Driven, Ship Fast & Iterate, Remote-Friendly, Wears Many Hats, Direct Product Impact, Flat Hierarchy",4.6,https://jobs.ashbyhq.com/langchain/74e5f9f4-e44a-4594-ba26-abdf71bf287d?ref=jobsbyculture.com,https://jobsbyculture.com/companies/langchain,https://jobsbyculture.com/jobs?company=langchain,,,pending,https://jobsbyculture.com/api/og?type=company&slug=langchain
62,"Staff Software Engineer, Product",Replit,replit,"Foster City, CA (Hybrid) In office M,W,F",FullTime,3w+ ago,Engineering,Staff / Principal,"Ship Fast & Iterate, Remote-Friendly, Wears Many Hats, Direct Product Impact, Engineering-Driven, Open Source, Mission-Driven",4,https://jobs.ashbyhq.com/replit/47235851-fadd-4bd7-9cc6-61f545059ac1?ref=jobsbyculture.com,https://jobsbyculture.com/companies/replit,https://jobsbyculture.com/jobs?company=replit,,,pending,https://jobsbyculture.com/api/og?type=company&slug=replit
63,"Account Executive, SMB",Apollo.io,apollo,"Hybrid, Austin",Full-time,1d ago,Sales,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Remote-Friendly, Direct Product Impact, Learning & Growth",4,https://job-boards.greenhouse.io/apolloio/jobs/5826119004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/apollo,https://jobsbyculture.com/jobs?company=apollo,,,pending,https://jobsbyculture.com/api/og?type=company&slug=apollo
64,"GTM Engineer, Growth Programs",Cursor (Anysphere),cursor,SF / NY,FullTime,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Flat Hierarchy, Wears Many Hats",4,https://jobs.ashbyhq.com/cursor/044a003e-d6cc-43b6-806a-833d9399c3d4?ref=jobsbyculture.com,https://jobsbyculture.com/companies/cursor,https://jobsbyculture.com/jobs?company=cursor,,,pending,https://jobsbyculture.com/api/og?type=company&slug=cursor
65,Backend Engineer ,Together AI,together,Amsterdam,Full-time,1w ago,Engineering,Mid-Level,"Open Source, Engineering-Driven, Learning & Growth, Flat Hierarchy, Wears Many Hats",4.1,https://job-boards.greenhouse.io/togetherai/jobs/5068767007?ref=jobsbyculture.com,https://jobsbyculture.com/companies/together,https://jobsbyculture.com/jobs?company=together,,,pending,https://jobsbyculture.com/api/og?type=company&slug=together
66,"Account Executive, Emerging Small Business",Airtable,airtable,"Austin, TX",Full-time,1mo ago,Sales,Mid-Level,"Direct Product Impact, Engineering-Driven, Learning & Growth, Diverse & Inclusive, Flat Hierarchy, Remote-Friendly",4.1,https://job-boards.greenhouse.io/airtable/jobs/8403054002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/airtable,https://jobsbyculture.com/jobs?company=airtable,,,pending,https://jobsbyculture.com/api/og?type=company&slug=airtable
67,Account Executive (Multiple Openings),Mercury,mercury,"San Francisco, CA, New York, NY, Portland, OR, or Remote within United States",Full-time,4d ago,Sales,Mid-Level,"Direct Product Impact, Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Strong Comp & Equity, Wears Many Hats",4.3,https://job-boards.greenhouse.io/mercury/jobs/5796609004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mercury,https://jobsbyculture.com/jobs?company=mercury,,,pending,https://jobsbyculture.com/api/og?type=company&slug=mercury
68,"Staff Software Engineer, Frontend",Suno,suno,Boston,FullTime,3w+ ago,Engineering,Staff / Principal,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Wears Many Hats, Learning & Growth",4.2,https://jobs.ashbyhq.com/suno/fd50a42b-a5f9-4dc3-8c3f-763f4e06b4d8?ref=jobsbyculture.com,https://jobsbyculture.com/companies/suno,https://jobsbyculture.com/jobs?company=suno,,,pending,https://jobsbyculture.com/api/og?type=company&slug=suno
69,API Deployment Manager,Runway,runway,New York; San Francisco,Full-time,1w ago,Other,Lead / Manager,"Engineering-Driven, Direct Product Impact, Remote-Friendly, Learning & Growth, Ship Fast & Iterate",4.5,https://job-boards.greenhouse.io/runwayml/jobs/4646488005?ref=jobsbyculture.com,https://jobsbyculture.com/companies/runway,https://jobsbyculture.com/jobs?company=runway,,,pending,https://jobsbyculture.com/api/og?type=company&slug=runway
70,Support Engineer (EMEA),Supabase,supabase,Remote,FullTime,3w+ ago,Engineering,Mid-Level,"Open Source, Remote-Friendly, Engineering-Driven, Ship Fast & Iterate, Flat Hierarchy, Async Communication",4.8,https://jobs.ashbyhq.com/supabase/c01f7436-1fdd-4a3e-8b96-8cadc33b006e?ref=jobsbyculture.com,https://jobsbyculture.com/companies/supabase,https://jobsbyculture.com/jobs?company=supabase,,,pending,https://jobsbyculture.com/api/og?type=company&slug=supabase
71,"Analytics Engineer, Data",Tailscale,tailscale,Remote (United States),Full-time,1mo ago,Data,Mid-Level,"Remote-Friendly, Work-Life Balance, Strong Comp & Equity, Engineering-Driven, Diverse & Inclusive, Transparent",4.4,https://job-boards.greenhouse.io/tailscale/jobs/4562146005?ref=jobsbyculture.com,https://jobsbyculture.com/companies/tailscale,https://jobsbyculture.com/jobs?company=tailscale,,,pending,https://jobsbyculture.com/api/og?type=company&slug=tailscale
72,Member of Technical Staff - Product (Frontend),Modal,modal,New York,FullTime,3w+ ago,Engineering,Staff / Principal,"Engineering-Driven, Ship Fast & Iterate, Deep Work / Low Meetings, Open Source, Direct Product Impact, Wears Many Hats",4,https://jobs.ashbyhq.com/modal/dd84cf88-1f13-4f39-b371-237e103fce34?ref=jobsbyculture.com,https://jobsbyculture.com/companies/modal,https://jobsbyculture.com/jobs?company=modal,,,pending,https://jobsbyculture.com/api/og?type=company&slug=modal
73,Product Support Engineer,Pylon,pylon,San Francisco,FullTime,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Direct Product Impact",3,https://jobs.ashbyhq.com/pylon-labs/2b1c3ce3-0b80-4daa-b9b8-8f48b24e491f?ref=jobsbyculture.com,https://jobsbyculture.com/companies/pylon,https://jobsbyculture.com/jobs?company=pylon,,,pending,https://jobsbyculture.com/api/og?type=company&slug=pylon
74,Strategic Account Executive,incident.io,incidentio,San Francisco,FullTime,3w+ ago,Sales,Mid-Level,"Transparent, Psychological Safety, Ship Fast & Iterate, Learning & Growth, Engineering-Driven, Flat Hierarchy",4.5,https://jobs.ashbyhq.com/incident/e05bfe26-0d8f-49b6-9253-9b67745afbe6?ref=jobsbyculture.com,https://jobsbyculture.com/companies/incidentio,https://jobsbyculture.com/jobs?company=incidentio,,,pending,https://jobsbyculture.com/api/og?type=company&slug=incidentio
75,Senior / Staff Fullstack Engineer,Linear,linear,North America,FullTime,3w+ ago,Engineering,Staff / Principal,"Deep Work / Low Meetings, Remote-Friendly, Async Communication, Engineering-Driven, Direct Product Impact, Work-Life Balance",4.6,https://jobs.ashbyhq.com/linear/cd5ae036-0223-427a-b038-ba16ef9dcb32?ref=jobsbyculture.com,https://jobsbyculture.com/companies/linear,https://jobsbyculture.com/jobs?company=linear,,,pending,https://jobsbyculture.com/api/og?type=company&slug=linear
76,Cloud Machine Learning Engineer - EMEA remote,Hugging Face,huggingface,"Paris, Île-de-France, France",Full-time,1mo ago,ML / AI,Mid-Level,"Open Source, Flat Hierarchy, Remote-Friendly, Flexible Hours, Transparent, Wears Many Hats, Async Communication",3.8,https://apply.workable.com/j/0CE9E806CC?ref=jobsbyculture.com,https://jobsbyculture.com/companies/huggingface,https://jobsbyculture.com/jobs?company=huggingface,,,pending,https://jobsbyculture.com/api/og?type=company&slug=huggingface
77,Product Manager (ex-founder or ex-product engineer),PostHog,posthog,Remote,FullTime,3w+ ago,Product,Lead / Manager,"Open Source, Transparent, Async Communication, Remote-Friendly, Flat Hierarchy, Wears Many Hats",4.3,https://jobs.ashbyhq.com/posthog/3c592b84-8b34-4ae4-ae23-cadce8f2212d?ref=jobsbyculture.com,https://jobsbyculture.com/companies/posthog,https://jobsbyculture.com/jobs?company=posthog,,,pending,https://jobsbyculture.com/api/og?type=company&slug=posthog
78,Inside Sales Manager,Pinecone,pinecone,New York City,FullTime,3w+ ago,Sales,Lead / Manager,"Remote-Friendly, Flexible Hours, Diverse & Inclusive, Learning & Growth, Direct Product Impact, Engineering-Driven",4.2,https://jobs.ashbyhq.com/pinecone/e925575a-9d9b-4739-8d5e-eb1a0d12e9fe?ref=jobsbyculture.com,https://jobsbyculture.com/companies/pinecone,https://jobsbyculture.com/jobs?company=pinecone,,,pending,https://jobsbyculture.com/api/og?type=company&slug=pinecone
79,C++ Software Engineer — Systems,Vast AI,vast,"Los Angeles, California, United States; San Francisco, California, United States",Full-time,3w+ ago,Engineering,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Flat Hierarchy, Wears Many Hats, Strong Comp & Equity",5,https://job-boards.greenhouse.io/vastai/jobs/4738994008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/vast,https://jobsbyculture.com/jobs?company=vast,,,pending,https://jobsbyculture.com/api/og?type=company&slug=vast
80,Enterprise Account Executive (US - West) ,Weaviate,weaviate,United States,FullTime,3w+ ago,Sales,Mid-Level,"Remote-Friendly, Async Communication, Flat Hierarchy, Open Source, Work-Life Balance, Diverse & Inclusive, Psychological Safety",4.3,https://jobs.ashbyhq.com/weaviate/676139ff-9b72-4ee4-9e40-2bb52c6e96bd?ref=jobsbyculture.com,https://jobsbyculture.com/companies/weaviate,https://jobsbyculture.com/jobs?company=weaviate,,,pending,https://jobsbyculture.com/api/og?type=company&slug=weaviate
81,"Account Executive, Singapore",Databricks,databricks,Singapore,Full-time,3w ago,Sales,Mid-Level,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=7726495002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks
82,Account Director - Tokyo,OpenAI,openai,"Tokyo, Japan",FullTime,3w+ ago,Other,Director,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/18f58952-c242-4562-8732-073a0ae8029e?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai
83,"Account Executive, Bridge",Stripe,stripe,San Francisco or New York,Full-time,1d ago,Sales,Mid-Level,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7547809?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe
84,"Accounting Manager, Operations Accounting",CoreWeave,coreweave,"Dallas, TX",Full-time,1d ago,Finance,Lead / Manager,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4611434006&board=coreweave&gh_jid=4611434006?ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,pending,https://jobsbyculture.com/api/og?type=company&slug=coreweave
85,"Acquisition Lead, Milan - Experiences (12 month FTC)",Airbnb,airbnb,"Milan, Italy",Full-time,3w ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7634722?gh_jid=7634722?ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,pending,https://jobsbyculture.com/api/og?type=company&slug=airbnb
86,"Account Executive, Mid Market - UKI",Anthropic,anthropic,"Dublin, IE",Full-time,5d ago,Sales,Mid-Level,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/4948535008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic
87,"Account Executive, Enterprise (Berlin, Germany)",Figma,figma,"Berlin, Germany",Full-time,1mo ago,Sales,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings",3.7,https://boards.greenhouse.io/figma/jobs/5783812004?gh_jid=5783812004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/figma,https://jobsbyculture.com/jobs?company=figma,,,pending,https://jobsbyculture.com/api/og?type=company&slug=figma
88,"Account Executive, Corporate - Benelux",HubSpot,hubspot,Remote - Netherlands,Full-time,2mo ago,Sales,Mid-Level,"Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparent, Flexible Hours, Psychological Safety",4.3,https://www.hubspot.com/careers/jobs/5986323?gh_jid=5986323?ref=jobsbyculture.com,https://jobsbyculture.com/companies/hubspot,https://jobsbyculture.com/jobs?company=hubspot,,,pending,https://jobsbyculture.com/api/og?type=company&slug=hubspot
89,"Account Executive, Mid Market",Brex,brex,"Seattle, Washington, United States",Full-time,5d ago,Sales,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Learning & Growth, Transparent, Remote-Friendly",4,https://www.brex.com/careers/8377280002?gh_jid=8377280002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/brex,https://jobsbyculture.com/jobs?company=brex,,,pending,https://jobsbyculture.com/api/og?type=company&slug=brex
90,"AI Infrastructure Engineer, Model Serving Platform",Scale AI,scale,"San Francisco, CA; New York, NY",Full-time,5d ago,Engineering,Mid-Level,"Engineering-Driven, Direct Product Impact, Learning & Growth, Ship Fast & Iterate",3.5,https://job-boards.greenhouse.io/scaleai/jobs/4520320005?ref=jobsbyculture.com,https://jobsbyculture.com/companies/scale,https://jobsbyculture.com/jobs?company=scale,,,pending,https://jobsbyculture.com/api/og?type=company&slug=scale
91,"Account Executive, Digital Native US",Mistral AI,mistral,Palo Alto,Full-time,3w+ ago,Sales,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source",4,https://jobs.lever.co/mistral/618c9763-cb22-4343-baca-cf1cf6b05f5c?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,https://jobsbyculture.com/api/og?type=company&slug=mistral
92,"Account Executive, Commercial",Notion,notion,"San Francisco, California",FullTime,3w+ ago,Sales,Mid-Level,"Direct Product Impact, Engineering-Driven, Learning & Growth, Transparent, Diverse & Inclusive, Strong Comp & Equity",4.4,https://jobs.ashbyhq.com/notion/0810dcca-ac29-4f72-b44f-a777d0108550?ref=jobsbyculture.com,https://jobsbyculture.com/companies/notion,https://jobsbyculture.com/jobs?company=notion,,,pending,https://jobsbyculture.com/api/og?type=company&slug=notion
93,"Member of Technical Staff, Modeling",Cohere,cohere,London,FullTime,3w+ ago,Other,Staff / Principal,"Learning & Growth, Engineering-Driven, Wears Many Hats",2.9,https://jobs.ashbyhq.com/cohere/3136a5a5-06fd-4c82-8b72-a43467e6b128?ref=jobsbyculture.com,https://jobsbyculture.com/companies/cohere,https://jobsbyculture.com/jobs?company=cohere,,,pending,https://jobsbyculture.com/api/og?type=company&slug=cohere
94,"Software Engineer, Frontend",Ramp,ramp,"New York, NY (HQ)",FullTime,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Direct Product Impact, Engineering-Driven, Transparent, Strong Comp & Equity, Learning & Growth",4.2,https://jobs.ashbyhq.com/ramp/4e64ab86-4e30-403b-b1b9-41dc052570ce?ref=jobsbyculture.com,https://jobsbyculture.com/companies/ramp,https://jobsbyculture.com/jobs?company=ramp,,,pending,https://jobsbyculture.com/api/og?type=company&slug=ramp
95,Backend Software Engineer - Mimir Ingest | Spain | Remote,Grafana Labs,grafanalabs,Spain (Remote),Full-time,5d ago,Engineering,Mid-Level,"Remote-Friendly, Open Source, Engineering-Driven, Transparent, Work-Life Balance, Learning & Growth",4.1,https://job-boards.greenhouse.io/grafanalabs/jobs/5799036004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/grafanalabs,https://jobsbyculture.com/jobs?company=grafanalabs,,,pending,https://jobsbyculture.com/api/og?type=company&slug=grafanalabs
96,Administrative Business Partner (12 month fixed term contract),Google DeepMind,deepmind,"London, UK",Full-time,3w ago,Other,Mid-Level,"Deep Work / Low Meetings, Learning & Growth, Engineering-Driven, Diverse & Inclusive, Ethical AI / Safety, Strong Comp & Equity, Flexible Hours",4.2,https://job-boards.greenhouse.io/deepmind/jobs/7598980?ref=jobsbyculture.com,https://jobsbyculture.com/companies/deepmind,https://jobsbyculture.com/jobs?company=deepmind,,,pending,https://jobsbyculture.com/api/og?type=company&slug=deepmind
